ra,dec,z_av
150.1377620342685,2.3448968396095897,3.18355
150.14150369927032,2.344495098540945,3.18355
150.13999690496755,2.347499819371373,3.18355
150.13785656231826,2.344155765443131,3.18355
150.14086688865333,2.3461422370041745,3.18355
150.13676393284973,2.343547283623122,3.18355
150.13778551674457,2.3457913696472503,3.18355
150.14003476417065,2.3436440853333758,3.18355
150.1391776748261,2.3434057690749803,3.18355
150.14055141525478,2.346444004783879,3.18355
150.1382005421524,2.3465712373714274,3.18355
150.14140617240497,2.3429347227721355,3.18355
150.13682762705506,2.3464923900482173,3.18355
150.14077397734218,2.344174960426048,3.18355
150.13666925514065,2.343172734014079,3.18355
150.1390113774435,2.344109354281142,3.18355
150.1379421201792,2.3454036127736146,3.18355
150.14000428475183,2.3467775395651334,3.18355
150.1398556773244,2.347007860729689,3.18355
150.14002115868695,2.343850497613179,3.18355
150.13684690779274,2.3428001247441586,3.18355
150.13704489569326,2.346865647224151,3.18355
150.1373139115386,2.345972924867427,3.18355
150.1411917010542,2.3466964121854064,3.18355
150.14093286049336,2.344118544827895,3.18355
150.14136891682716,2.347360157235213,3.18355
150.13723999932188,2.347372492534686,3.18355
150.13835295354912,2.3434142965842146,3.18355
150.13863090934046,2.3464357663310373,3.18355
150.1404245172838,2.3454318080048275,3.18355
150.1371673151872,2.3447193425275525,3.18355
150.13819870149408,2.3467841829666494,3.18355
150.13770423457518,2.3436052651467025,3.18355
150.1409459983292,2.3452748454935386,3.18355
150.1413149802188,2.3436307548146242,3.18355
150.14125684073235,2.3469520595901607,3.18355
150.1408411703689,2.3471938706585496,3.18355
150.13846348366334,2.343154005745053,3.18355
150.14059892460799,2.3434245504175193,3.18355
150.13724564551669,2.3462170220485277,3.18355
150.13734294965155,2.344730149378375,3.18355
150.14006219773302,2.347677760906508,3.18355
150.14137766906032,2.3468221061824632,3.18355
150.13979442518337,2.347259341663393,3.18355
150.14033986945782,2.3430126720545563,3.18355
150.14072460943603,2.346019512833423,3.18355
150.14116874085377,2.3476982772677664,3.18355
150.13690165985523,2.3453308538115936,3.18355
150.14113488131161,2.347039836644887,3.18355
150.13903135129038,2.3473865527355007,3.18355
150.13924714768174,2.347498812042332,3.18355
150.14091003208472,2.343133199829706,3.18355
150.14019924378985,2.3440086821378716,3.18355
150.13854885700954,2.343850091167224,3.18355
150.13684057238615,2.3431536728547004,3.18355
150.14110119508365,2.3459723367800436,3.18355
150.13732994228377,2.343349095739872,3.18355
150.1386945812466,2.3441680371217437,3.18355
150.13811073271162,2.346816700081642,3.18355
150.1379006880292,2.3449910042760136,3.18355
150.1409927684799,2.343046394198593,3.18355
150.14052465752607,2.3443300815944106,3.18355
150.14108028115783,2.344202863802082,3.18355
150.13711602267634,2.347725312467131,3.18355
150.13795092155462,2.3457604435628108,3.18355
150.13791790961758,2.346948787168549,3.18355
150.14029069919414,2.343605870240006,3.18355
150.1380339491945,2.3461289627361457,3.18355
150.13789079166546,2.347444910192008,3.18355
150.1374402126275,2.347294650697931,3.18355
150.14100867186286,2.343370906209765,3.18355
150.13856861633315,2.3472334954847343,3.18355
150.13799969029685,2.3432346512344333,3.18355
150.14121028608474,2.3468370740272144,3.18355
150.13951902326224,2.3439181249625234,3.18355
150.14098348072577,2.347562645455639,3.18355
150.13810370039835,2.3431380115598697,3.18355
150.14034094328093,2.346664970363496,3.18355
150.1383684186873,2.342857090278412,3.18355
150.13982433759466,2.3428609958270927,3.18355
150.1413235220026,2.3475199915872746,3.18355
150.13916208474777,2.3441141265898766,3.18355
150.1415879767249,2.343318764366638,3.18355
150.13813152949984,2.3476642019020737,3.18355
150.1388616900171,2.3468645772950394,3.18355
150.13710522501947,2.3444351728614703,3.18355
150.14115949131232,2.344626172895503,3.18355
150.14056195091487,2.3461379840112224,3.18355
150.14127360596217,2.345146339714284,3.18355
150.1401514085204,2.344016840552615,3.18355
150.13707379829404,2.3442152330220316,3.18355
150.13913252776885,2.3473462333624413,3.18355
150.13877985342376,2.3430306128711207,3.18355
150.1386257352364,2.3466434249564934,3.18355
150.13961033215867,2.343071046297702,3.18355
150.1412603664438,2.343600329502131,3.18355
150.13704500129907,2.344959176583063,3.18355
150.1407058126507,2.3448292531343724,3.18355
150.13979591422296,2.3431776743528063,3.18355
150.13874950303614,2.346965673581545,3.18355
150.14161381219301,2.344605758357149,3.18355
150.13946120151746,2.3470431774448244,3.18355
150.13774210002876,2.3427995720479937,3.18355
150.1411651033129,2.34490563957397,3.18355
150.13705753136966,2.3428095953253174,3.18355
150.13844325858346,2.343275226380779,3.18355
150.1383015898761,2.346504401050647,3.18355
150.13806146974744,2.343488214276013,3.18355
150.1403946553918,2.3441405838964005,3.18355
150.1393696152553,2.3471908995893607,3.18355
150.1385976256236,2.347472062865533,3.18355
150.13798741994646,2.343544932325656,3.18355
150.14038292241986,2.3429614577023923,3.18355
150.14055361965228,2.3464348842862575,3.18355
150.13757393287065,2.343288206292211,3.18355
150.1390044961127,2.347217115867992,3.18355
150.13709462956055,2.3462127825257384,3.18355
150.13928204155184,2.3440977351667356,3.18355
150.13676873937635,2.3475669310745007,3.18355
150.13797632209227,2.3429921043693898,3.18355
150.13680094212717,2.345548768526547,3.18355
150.13904966898218,2.343956824348725,3.18355
150.1372049269318,2.344048938986442,3.18355
150.1414040967124,2.346742715998105,3.18355
150.1367577684188,2.343643308749603,3.18355
150.1371957109089,2.3472045850342247,3.18355
150.13694009244895,2.345310378304338,3.18355
150.1405692034538,2.342814019101141,3.18355
150.13928066004277,2.3467723036613095,3.18355
150.1408891588881,2.3435974644112063,3.18355
150.13868392167274,2.3433749900893486,3.18355
150.14062975850914,2.3470592125899636,3.18355
150.13727194990503,2.3477682649779377,3.18355
150.1410689713957,2.347410670535234,3.18355
150.14128035205496,2.3430753578701755,3.18355
150.1411175964819,2.3450093644533454,3.18355
150.14070267232034,2.3451165708683486,3.18355
150.1407176052412,2.347085919608344,3.18355
150.14092143341233,2.3445206492775426,3.18355
150.13668947264523,2.343916808518747,3.18355
150.13826934604077,2.347241736797512,3.18355
150.14115928363154,2.347188888365118,3.18355
150.13716963996717,2.346704287849817,3.18355
150.13680468264093,2.346731080310142,3.18355
150.13935531147075,2.347058537532637,3.18355
150.13713947197007,2.3461727446662373,3.18355
150.1409076314846,2.347363666947375,3.18355
150.14134202602207,2.3438768255294593,3.18355
150.13725279996098,2.3470352252123585,3.18355
150.141343081084,2.3447222415359614,3.18355
150.1373949932922,2.34339498715649,3.18355
150.14120145760174,2.3477244184571107,3.18355
150.13788764869904,2.3462475591960836,3.18355
150.13818526813324,2.343190316819774,3.18355
150.13875589930547,2.3433598462201575,3.18355
150.13731082516827,2.3432443771070957,3.18355
150.14111177185157,2.3444595002675914,3.18355
150.13773213349927,2.34757852442876,3.18355
150.13747933096602,2.3433918018639983,3.18355
150.13786793826355,2.347303856198756,3.18355
150.13707720149918,2.3470318383953743,3.18355
150.14061640641384,2.3461150195359637,3.18355
150.1404571317032,2.344838765797139,3.18355
150.13955407469854,2.3430450024762313,3.18355
150.14055764070255,2.3462025203026697,3.18355
150.1375799578215,2.3471301174692596,3.18355
150.1385248332777,2.3465656521110656,3.18355
150.1370530169132,2.343195629955703,3.18355
150.13711360170538,2.3477142526812993,3.18355
150.13725812774442,2.344392322545154,3.18355
150.1379625369604,2.3442353691782087,3.18355
150.13730267241192,2.346800749080259,3.18355
150.14122337927475,2.344666456712733,3.18355
150.14100194690104,2.3465087093138797,3.18355
150.14146423958266,2.3470168076266984,3.18355
150.13692977710477,2.3435964284122224,3.18355
150.1384900836935,2.3436094648632495,3.18355
150.13844570178057,2.343832822862393,3.18355
150.14054749235007,2.3474441479376207,3.18355
150.13777120230043,2.347151974041482,3.18355
150.13908896631932,2.3475542551544777,3.18355
150.13898766532228,2.343556701725568,3.18355
150.13797999533097,2.343791383683604,3.18355
150.14048974562525,2.347224175638878,3.18355
150.13709419258313,2.34415762427326,3.18355
