ra,dec,z_av
150.1476471681579,2.2564068460425784,5.5034
150.14722485014295,2.259373685864706,5.5034
150.14686885486367,2.255982576019338,5.5034
150.1501095276501,2.2605461689015818,5.5034
150.1475626268573,2.256178750253703,5.5034
150.14696808983388,2.2599711621546748,5.5034
150.150654227605,2.256740872539518,5.5034
150.15153029225894,2.26065697761522,5.5034
150.14868836623094,2.2559754706568644,5.5034
150.15141191234218,2.2576575234147143,5.5034
150.14984189112792,2.260085194186659,5.5034
150.15025748460835,2.2564189878849357,5.5034
150.1471982361693,2.256135333602013,5.5034
150.14905742935613,2.256038059203829,5.5034
150.14856031249414,2.2601375162914836,5.5034
150.14803472284532,2.256800316347393,5.5034
150.147864399309,2.260073232298471,5.5034
150.1513107576313,2.2583187302655374,5.5034
150.15170824148845,2.258537802660945,5.5034
150.14882257411435,2.259962854221623,5.5034
150.14977361853508,2.2605175902972188,5.5034
150.14760519375997,2.259817651275975,5.5034
150.1508702705517,2.260567879569725,5.5034
150.14806337177183,2.2568959790040046,5.5034
150.1513052921581,2.256821812003139,5.5034
150.1468402122035,2.258503453780641,5.5034
150.15033812530106,2.256681793493958,5.5034
150.14854574199504,2.2602619354161373,5.5034
150.14902577804938,2.2600886509458804,5.5034
150.14757139659676,2.2562255937173856,5.5034
150.15056063459306,2.2592089927098566,5.5034
150.15088208324045,2.256991885450067,5.5034
150.1474966642817,2.2565342441653566,5.5034
150.15174800193364,2.2608470033796775,5.5034
150.15055513116437,2.2575925558755428,5.5034
150.1491682179378,2.256653099696574,5.5034
150.15103239564422,2.2572506870823186,5.5034
150.14861185843043,2.257266375865838,5.5034
150.15171589807082,2.260827080270294,5.5034
150.1508781564755,2.256325084048956,5.5034
150.148083119545,2.2582416329111825,5.5034
150.1468692905199,2.258710607359984,5.5034
150.15166981478623,2.2602367160022596,5.5034
150.15178132517235,2.2592297055762227,5.5034
150.15089061314026,2.25945809736034,5.5034
150.149251514422,2.2607488269485376,5.5034
150.14951245477457,2.2563256173391215,5.5034
150.15144948664417,2.257228368493251,5.5034
150.15095893365643,2.2609013554994926,5.5034
150.1468450430662,2.258870701524255,5.5034
150.14727090779482,2.260503358291198,5.5034
150.150716333174,2.2584596424028422,5.5034
150.14763682629828,2.256197495197243,5.5034
150.14794315302396,2.2565051067517627,5.5034
150.15118727090587,2.2581887604884416,5.5034
150.147611199063,2.2606117978812117,5.5034
150.14730958758844,2.2583201585716175,5.5034
150.14791823494835,2.256445779562405,5.5034
150.14726847171482,2.260892841063772,5.5034
150.15110273311518,2.2576561851885533,5.5034
150.1481692780696,2.2584887342239415,5.5034
150.1482784156071,2.260783708307232,5.5034
150.15140858999283,2.2599878695275106,5.5034
150.14801325324072,2.2588683436600725,5.5034
150.14797931074048,2.2582478007785998,5.5034
150.15141680373736,2.2599313555541967,5.5034
150.1513700720975,2.258164112445225,5.5034
150.14853161539,2.260851472715538,5.5034
150.15128503868075,2.2573174937381437,5.5034
150.1488245454047,2.2599039731465695,5.5034
150.15106678175056,2.257121777192649,5.5034
150.14721921203972,2.2608573651660446,5.5034
150.15087562202297,2.2582554378175423,5.5034
150.150812838234,2.2577198664055995,5.5034
150.1490968489703,2.259671151455367,5.5034
150.15018098083328,2.2606447404069705,5.5034
