ra,dec,z_av
150.17830625338303,2.380672381591819,4.9311
150.18256568599145,2.376083751895001,4.9311
150.1779705341161,2.379937265069502,4.9311
150.17867165894972,2.3775520281806157,4.9311
150.1780622508809,2.3775434613616806,4.9311
150.18164437935636,2.3762897875699487,4.9311
150.17817644119236,2.3803441294707657,4.9311
150.1784936943,2.3791305216948135,4.9311
150.1776331759507,2.3767831324915933,4.9311
150.17800736835972,2.379821983454912,4.9311
150.1780227485811,2.380722624702595,4.9311
150.17847248320464,2.3783333954880024,4.9311
150.1783551108683,2.3797113700297823,4.9311
150.18090273982403,2.376203246455844,4.9311
150.18131719326342,2.380262743963584,4.9311
150.18006835175777,2.376017290032502,4.9311
150.17987198101335,2.3804416212775354,4.9311
150.1783703136519,2.3807314264004242,4.9311
150.18194272250113,2.378496997914247,4.9311
150.17983070834833,2.3764892986687953,4.9311
150.1807795086674,2.3762319872889193,4.9311
150.18032699799244,2.3765294759663362,4.9311
150.18102219752998,2.379716694162231,4.9311
150.17834844191907,2.378262219120336,4.9311
150.1825556445919,2.3766847908051365,4.9311
150.18231124854393,2.3801049695025784,4.9311
150.18054219494238,2.377037247720552,4.9311
150.18197185560078,2.3768521523388104,4.9311
150.1776901152129,2.3779480426137027,4.9311
150.17896277798062,2.3783116713709544,4.9311
150.1780443273021,2.3776569932970264,4.9311
150.18000400148117,2.3763393543337274,4.9311
150.17817137789896,2.379219926237639,4.9311
150.18116889003144,2.3803904679092347,4.9311
150.17876225988007,2.378082416237202,4.9311
150.17931585468145,2.3770596560523387,4.9311
150.17765757579153,2.3769589872911303,4.9311
150.18216721321565,2.380580844542646,4.9311
150.1797698977566,2.377079637492239,4.9311
150.17847402622039,2.377671369816224,4.9311
150.18006926918915,2.3806609317648286,4.9311
150.17972943671492,2.3771277585507806,4.9311
150.18139882258012,2.37903573207707,4.9311
150.1786125680092,2.3791743247191817,4.9311
150.17818222078276,2.3774257001430823,4.9311
150.17881560972754,2.376031739048118,4.9311
150.1779878005509,2.3793793314505853,4.9311
150.18049220469447,2.3795051710730113,4.9311
150.17840636275085,2.3786344987179464,4.9311
150.17778022902215,2.376483910128455,4.9311
150.17945329749415,2.379556121175385,4.9311
150.17981821743263,2.376393829774157,4.9311
150.1778640377432,2.3769420963689227,4.9311
150.17859614125516,2.378302391000424,4.9311
150.17851298292953,2.3765717463010496,4.9311
150.17977324049232,2.3805190099537996,4.9311
150.1793591742405,2.3804294923137572,4.9311
150.18021734131298,2.3797365638168952,4.9311
150.17873698985466,2.376226358689167,4.9311
150.17900088151202,2.379830041676463,4.9311
150.17791693718095,2.376459305393851,4.9311
150.18248213345535,2.37748694081913,4.9311
150.1823482917632,2.378281430275099,4.9311
150.1778977508472,2.378504420406814,4.9311
150.17970583356606,2.376092014101862,4.9311
150.18052521454658,2.3763220272353496,4.9311
150.17847542555225,2.378293890493174,4.9311
150.18233407001304,2.3765610409058144,4.9311
150.181233941983,2.3767395161059564,4.9311
150.17806534110406,2.3793919235951106,4.9311
150.1788401395668,2.377781416773825,4.9311
150.1782521933895,2.375887996703525,4.9311
150.1783565659917,2.376870630938606,4.9311
150.1817599296825,2.3769274624844514,4.9311
150.17886415818396,2.378268845677741,4.9311
150.17895328536733,2.3772205000091406,4.9311
150.18196170902033,2.377493425174207,4.9311
150.1823436297882,2.377104131116303,4.9311
150.1801010283127,2.3769363666061922,4.9311
150.18011018636656,2.380068888924913,4.9311
150.17837822163878,2.377946696154938,4.9311
150.18087804977242,2.3759611957389417,4.9311
150.18130261905443,2.3765643069806686,4.9311
150.18138180721692,2.378928629730847,4.9311
150.17818423416657,2.3775655527746995,4.9311
150.17967509896468,2.3800136270960928,4.9311
150.18168622485467,2.377450539062183,4.9311
150.18107482431594,2.376059821071612,4.9311
150.18115051931397,2.3765457953088105,4.9311
150.18016523824906,2.377023233341628,4.9311
150.17788636364028,2.37865859201874,4.9311
150.17902935857683,2.376722310306042,4.9311
150.17812570796715,2.377996487719525,4.9311
150.17804567285094,2.3790200395812455,4.9311
150.18170620667024,2.3795880920529378,4.9311
150.17974274632974,2.3797670244642606,4.9311
150.17773223944374,2.3791351877482083,4.9311
150.18203955959405,2.3767307572578,4.9311
150.17866437992734,2.376836968233495,4.9311
150.1801775722998,2.37633389813399,4.9311
150.18157231258309,2.3784799439132076,4.9311
150.1791020810524,2.377088871796701,4.9311
150.17965473416368,2.38066723195771,4.9311
150.1782578564837,2.3795465496627175,4.9311
150.17866561612232,2.379096609985324,4.9311
150.1821509926624,2.378724151082512,4.9311
150.178189515413,2.3763307423162274,4.9311
150.1799150143916,2.3765396104183822,4.9311
150.18176551601064,2.378574490449428,4.9311
150.1820053672574,2.3767037350965277,4.9311
150.17890057411628,2.3764458471946495,4.9311
150.17886017996562,2.378371328232054,4.9311
150.1787149222313,2.376003507983395,4.9311
150.18177536567535,2.3789320921442494,4.9311
150.17904794651196,2.376274424681296,4.9311
150.18164795008695,2.3782970224136615,4.9311
150.18024324023938,2.377114236941857,4.9311
150.17919292300394,2.375842206813078,4.9311
150.18086290182526,2.3766164419463722,4.9311
150.17791349206428,2.376124143488846,4.9311
150.17907097404074,2.380721228109178,4.9311
150.18038668393686,2.379860620479068,4.9311
150.17771222669955,2.3789386134784754,4.9311
150.17882812289488,2.3776645259671256,4.9311
150.18091603273547,2.3802584293797877,4.9311
150.17961236554171,2.3762370318034387,4.9311
150.1804143440823,2.3806321096156484,4.9311
150.17947617675122,2.379876187463839,4.9311
150.18080589634047,2.3764038482418504,4.9311
150.17950198183203,2.380695104756746,4.9311
150.18067141216844,2.376079230964799,4.9311
150.18165384689723,2.380240186161828,4.9311
150.1794157607782,2.379913556199787,4.9311
150.17854286688535,2.3780101593238405,4.9311
150.17919994880205,2.3766350307200086,4.9311
150.18134277394824,2.3778728017986976,4.9311
150.17818000779707,2.377962797659086,4.9311
150.18142511576565,2.3764514984348146,4.9311
150.1817122510001,2.377738619503014,4.9311
150.18177381885738,2.3783556028549313,4.9311
150.18165529941882,2.37961379454091,4.9311
150.17878560554306,2.3799557989147293,4.9311
150.1776005958626,2.378155399104471,4.9311
150.1812068555604,2.377462545604185,4.9311
150.1803304468103,2.376008308992224,4.9311
150.17770642923264,2.379545161848096,4.9311
150.17895412683137,2.378452461173646,4.9311
150.17865084846784,2.3764049718580367,4.9311
150.18123533102082,2.376535573834053,4.9311
150.17762799041373,2.376999034296216,4.9311
150.1821939768809,2.3779329038228365,4.9311
150.17999275112496,2.3760043752906292,4.9311
150.18096995371985,2.3759669300549584,4.9311
150.18229666840446,2.379836108708565,4.9311
150.17826172246353,2.376051106185356,4.9311
150.17893286791033,2.3801268659038035,4.9311
150.18244671566103,2.3778753948883637,4.9311
150.17876133206374,2.377249319402002,4.9311
150.17891546908103,2.3798564288596977,4.9311
150.1822741490865,2.377876394236147,4.9311
150.17911355730803,2.3805923567104164,4.9311
150.1806895145804,2.3766898629530715,4.9311
150.17817993027987,2.380108860225207,4.9311
150.18112591560185,2.379957335508423,4.9311
150.1780043167579,2.3785814596073305,4.9311
150.18253908606613,2.3807774855016324,4.9311
150.1777673365154,2.380457105179214,4.9311
150.18026530460403,2.3800558539669265,4.9311
150.18168507820724,2.376370478511882,4.9311
150.1814801441283,2.377041294973167,4.9311
150.17910685865039,2.3804427709071505,4.9311
150.17858077403216,2.3783747349525783,4.9311
150.17947390331602,2.376438172035007,4.9311
150.17902099500162,2.3796029871856135,4.9311
150.1823598441265,2.3786150920845808,4.9311
150.17946927005687,2.3803896619356326,4.9311
150.18084115709544,2.3795744639222174,4.9311
150.1784509388061,2.3772913027826426,4.9311
150.17991154472676,2.3759335337678187,4.9311
150.17786130034472,2.376361880872785,4.9311
150.18169755135477,2.3780717734477967,4.9311
150.18252402679352,2.377189332421846,4.9311
150.18191799797677,2.379378953697995,4.9311
150.17767978289635,2.3797514250458196,4.9311
150.17922508730945,2.3804339026857,4.9311
150.181552975723,2.3764665797177127,4.9311
150.18186476227686,2.379750930566865,4.9311
150.18171173783335,2.38003404569804,4.9311
150.18132668096447,2.3807740817580334,4.9311
150.182069885971,2.3803961749915863,4.9311
150.17958125677967,2.3806266901156214,4.9311
150.17786225323565,2.3758291488416043,4.9311
150.17796807644535,2.3801082954115618,4.9311
150.18218317012955,2.376188785630496,4.9311
150.1821020518999,2.3791634434488915,4.9311
150.1780010166849,2.380103868420295,4.9311
150.18144691821863,2.380537805689976,4.9311
150.18099488788812,2.3764147942599134,4.9311
150.1778554029812,2.3765430941237082,4.9311
150.1823742808718,2.379404629055433,4.9311
150.17852324744783,2.3801351626152756,4.9311
150.182129619053,2.380600913055835,4.9311
150.17912582504525,2.376258198377977,4.9311
150.17979377975644,2.3801513603195805,4.9311
150.18171455109973,2.3782078770122554,4.9311
150.17888344558466,2.379276861544453,4.9311
150.18084271006316,2.3771087070434476,4.9311
150.18175804980044,2.3805468692202796,4.9311
150.17959105525927,2.3796315864735993,4.9311
150.17851876875864,2.3795612308276444,4.9311
150.1787092131123,2.3761385732023257,4.9311
150.17808977247952,2.37717661047091,4.9311
150.17814052886283,2.3780761533261603,4.9311
150.1820528250295,2.378473229153226,4.9311
150.18192521442953,2.3792970047991675,4.9311
150.1820793937454,2.3766194774758764,4.9311
150.18243709614268,2.3796692375424646,4.9311
150.18008545645486,2.376249253835592,4.9311
150.1780036675144,2.377821815120227,4.9311
150.17916208646795,2.3805645254150534,4.9311
150.1776029603241,2.380027670704568,4.9311
150.18176476451333,2.3762300048421405,4.9311
150.1822123362421,2.376064214770569,4.9311
150.1816756206521,2.3778447662666613,4.9311
150.1779317732738,2.3795764587621844,4.9311
150.17768116927274,2.3764019423988967,4.9311
150.17899897648658,2.376007461570439,4.9311
150.17838196733828,2.3787911446528027,4.9311
150.17816121269857,2.3761831342580613,4.9311
150.17928750944697,2.3806425431219065,4.9311
