ra,dec,z_av
150.13651609351,2.262307869565263,2.9569
150.13557956701558,2.2588499455205873,2.9569
150.13786053956954,2.262093579296502,2.9569
150.13514036399872,2.260074472709566,2.9569
150.13773839506092,2.261116394410478,2.9569
150.13438639332338,2.259303746502619,2.9569
150.13491569439296,2.2599099578090582,2.9569
150.13871828817784,2.2589393113823855,2.9569
150.13817585900375,2.2624595615360787,2.9569
150.13541253536758,2.261498841939781,2.9569
150.1386188344844,2.2591618711649923,2.9569
150.1361031609322,2.259396690731727,2.9569
150.138189156786,2.2616091436405097,2.9569
150.13434813143067,2.2596750624261692,2.9569
150.13903730486996,2.2613909604870943,2.9569
150.13766983934647,2.2616390792664247,2.9569
150.13640497527848,2.2591169416554497,2.9569
150.13522696099227,2.2621771685237695,2.9569
150.13711440377634,2.2587672479199297,2.9569
150.13833950134676,2.2623760036284377,2.9569
150.13900185393885,2.2602129374381192,2.9569
150.1348435524724,2.2604942434848363,2.9569
150.13835867595927,2.2626619108587915,2.9569
150.13540977269625,2.26080794301603,2.9569
150.1361732810679,2.262400336052269,2.9569
150.1382141556748,2.2603087434512537,2.9569
150.13472438677533,2.2604648220327452,2.9569
150.13496287129894,2.2619257095196375,2.9569
150.13779986586397,2.2592466262613624,2.9569
150.13752496483352,2.258426248108459,2.9569
150.13473917009097,2.2627026301687643,2.9569
150.13619024896627,2.2591973739010105,2.9569
150.13876224383196,2.262213394079789,2.9569
150.1358661569884,2.2627417860863352,2.9569
150.13723719731564,2.2625398864396016,2.9569
150.13604579943276,2.262255257977039,2.9569
150.13860189875405,2.2622157295029544,2.9569
150.13805056751684,2.259438474004528,2.9569
150.13887631710284,2.2596652290785877,2.9569
150.1375026660982,2.258094860662266,2.9569
150.13873634638531,2.259344490281496,2.9569
150.1389845077137,2.2593783258563462,2.9569
150.1381603480721,2.2628537846682173,2.9569
150.13648053843855,2.261920650727591,2.9569
150.13437352109068,2.261165362744623,2.9569
150.13664319708926,2.262866804127132,2.9569
150.13472679976664,2.2622757450563586,2.9569
150.13847609206437,2.2588791867268894,2.9569
150.13616113021712,2.2588339200646,2.9569
150.13431729726074,2.2617251755980186,2.9569
150.13520770270375,2.2624243060169036,2.9569
150.13887897149996,2.2606936954635355,2.9569
150.13836504972045,2.260162177857096,2.9569
150.13854765192556,2.260243199656535,2.9569
150.13564448094218,2.2592124039709636,2.9569
150.13411606586192,2.260859260575248,2.9569
150.13673406935055,2.2587856342687904,2.9569
150.13767038197076,2.2625754567840195,2.9569
150.1344087972047,2.258689671911061,2.9569
150.13888274728635,2.2607462571479635,2.9569
150.13873486953483,2.261966020907663,2.9569
150.13516121227093,2.2589680112572195,2.9569
150.13796330102548,2.259274129239445,2.9569
150.13695330361566,2.2591528548090127,2.9569
150.13443650057025,2.2617240303450146,2.9569
150.1344591046438,2.2617715644429426,2.9569
150.1353455823709,2.259900807981392,2.9569
150.1384585076058,2.261167232476476,2.9569
150.13502162757678,2.260799644180754,2.9569
150.13843135610367,2.261336423466692,2.9569
