ra,dec,z_av
150.13929562673374,2.3725177490078613,3.714133333333333
150.13860273977303,2.371975171899412,3.714133333333333
150.13608496956053,2.3728812647724564,3.714133333333333
150.13722253855937,2.369391859814902,3.714133333333333
150.13880583194788,2.3696055362743857,3.714133333333333
150.135745994851,2.372761071909385,3.714133333333333
150.13619174272986,2.3694598012592127,3.714133333333333
150.1393469858025,2.370590759860147,3.714133333333333
150.13597833472014,2.3701008272777346,3.714133333333333
150.136081848464,2.3727828836692595,3.714133333333333
150.13956884143593,2.3721984446937427,3.714133333333333
150.137443572444,2.3730241294191017,3.714133333333333
150.1357590815209,2.369307596341165,3.714133333333333
150.13979677145207,2.369710291472626,3.714133333333333
150.13545185683375,2.370454156826329,3.714133333333333
150.1358420265966,2.370266666368228,3.714133333333333
150.13689520013858,2.3735098203008946,3.714133333333333
150.1370681927711,2.3736049797108185,3.714133333333333
150.13980805105933,2.369898119625551,3.714133333333333
150.13833687496574,2.3699944012562,3.714133333333333
150.13645826377285,2.374140411953862,3.714133333333333
150.13955202488424,2.3730541942961585,3.714133333333333
150.13641495097391,2.369744068816506,3.714133333333333
150.13715828417236,2.3738632853196466,3.714133333333333
150.1356306075865,2.3731979902797438,3.714133333333333
150.137929850447,2.3697783195378648,3.714133333333333
150.13864996811347,2.3709755379613897,3.714133333333333
150.1370078278373,2.369899979045295,3.714133333333333
150.13538766808233,2.3713832997275284,3.714133333333333
150.13809299343436,2.3733039939343934,3.714133333333333
150.13694948529673,2.3735336763984245,3.714133333333333
150.13625375902345,2.3742754067244136,3.714133333333333
150.1386564349766,2.3728359442155624,3.714133333333333
150.1365487008943,2.37009716883305,3.714133333333333
150.13840767045994,2.3734196017648572,3.714133333333333
150.1360882414721,2.371272004170168,3.714133333333333
150.13509620942264,2.3693486490380438,3.714133333333333
150.13752022788333,2.373481604977034,3.714133333333333
150.1370254004314,2.3701644861363307,3.714133333333333
150.1354291831301,2.3717609688106793,3.714133333333333
150.13887639857407,2.3734032215688887,3.714133333333333
150.13568789294516,2.371731275189348,3.714133333333333
150.1359792695577,2.371397665728215,3.714133333333333
150.13861918258854,2.373353858144627,3.714133333333333
150.1399952147427,2.373431695102795,3.714133333333333
150.13663774004456,2.3734886469016727,3.714133333333333
150.1378976726312,2.37320290361827,3.714133333333333
150.13571190553483,2.370952738112984,3.714133333333333
150.13908078766792,2.3714136652450697,3.714133333333333
150.13757182596427,2.369312269633935,3.714133333333333
150.13572431242696,2.373200667137,3.714133333333333
150.1379313058173,2.373198230156854,3.714133333333333
150.13926243413155,2.373863048445378,3.714133333333333
150.1370335222305,2.3701890565534516,3.714133333333333
150.13699043636498,2.373356709153856,3.714133333333333
150.1366259221757,2.3705386483953443,3.714133333333333
150.13913068786655,2.370681440755854,3.714133333333333
150.13717820490498,2.37049238331778,3.714133333333333
150.1351716475228,2.369979142544909,3.714133333333333
150.1359206548444,2.3722875804480847,3.714133333333333
150.13999809429555,2.3734046903313333,3.714133333333333
150.13995542724072,2.373079831950596,3.714133333333333
150.13502940869157,2.3733073167743304,3.714133333333333
150.13565903382806,2.372081315473458,3.714133333333333
150.13865125583146,2.3703447652591954,3.714133333333333
150.13558878608885,2.37226616690435,3.714133333333333
150.13913349387641,2.3742528506363456,3.714133333333333
150.13503550554694,2.3735962704345326,3.714133333333333
150.135413365514,2.3727743787177866,3.714133333333333
150.1385328623553,2.373927106891731,3.714133333333333
150.13995257803364,2.371826774061769,3.714133333333333
150.13941154574476,2.3698393967200193,3.714133333333333
150.1390021188232,2.3737890966942206,3.714133333333333
150.13975168822608,2.3725945326064193,3.714133333333333
150.13599155067178,2.3698641005556027,3.714133333333333
150.1366844383662,2.3697670835147004,3.714133333333333
