ra,dec,z_av
150.10808796047996,2.3457989920212343,3.5199
150.1124329824601,2.3485114407841996,3.5199
150.110690884727,2.345086346059225,3.5199
150.1083617980489,2.3449440068206804,3.5199
150.11068960463146,2.34896908778361,3.5199
150.10953934655444,2.3443477977100837,3.5199
150.11202105533417,2.3461009553271963,3.5199
150.1125674224001,2.3454119475739565,3.5199
150.11191918757424,2.3452657451421,3.5199
150.11140698332383,2.344356384641516,3.5199
150.1077732115852,2.348057739340395,3.5199
150.10767590688414,2.344566662948065,3.5199
150.1076896500628,2.3446299152049934,3.5199
150.10890585059929,2.3450266957868307,3.5199
150.11005573715704,2.3443203707990437,3.5199
150.11051920859578,2.3451927156870473,3.5199
150.1113806059666,2.3447299581273837,3.5199
150.11260722564498,2.3459429867093715,3.5199
150.11187470330853,2.346077787786333,3.5199
150.110211745461,2.3442758604411584,3.5199
150.10919966479423,2.344686845519522,3.5199
150.10839193768257,2.346321780339502,3.5199
150.10815198080635,2.345278822115858,3.5199
150.11182767577054,2.3469999657318352,3.5199
150.1087466689463,2.3462195006345414,3.5199
150.10825957625124,2.3454934013065,3.5199
150.1097230326868,2.3486747030462354,3.5199
150.10820240537723,2.348015214061906,3.5199
150.10799345112855,2.3474767451877008,3.5199
150.10871567645623,2.345463415959317,3.5199
150.10901435215396,2.3486507580875284,3.5199
150.10816164780016,2.3467243379152722,3.5199
150.11195829370425,2.3458808994410645,3.5199
150.11205171362627,2.3459629970372258,3.5199
150.10813091030803,2.3447385755351844,3.5199
150.10789924209632,2.344391196418097,3.5199
150.10816474097498,2.3443627743685145,3.5199
150.1084148959828,2.345068005417737,3.5199
150.10972495548955,2.3452846592221768,3.5199
150.11056566167983,2.344593805971936,3.5199
150.11130241358373,2.3455035794741024,3.5199
150.11150263756608,2.3459877746144895,3.5199
150.1085042269785,2.3470816547448474,3.5199
150.10839882524945,2.3476205429443207,3.5199
150.11135234033875,2.3454700715102703,3.5199
150.10820420130673,2.346897243725897,3.5199
150.11208468838163,2.346748226830513,3.5199
150.1115766764342,2.3452039801304116,3.5199
150.11012168300016,2.3479091057274206,3.5199
150.1117255641008,2.347658176879724,3.5199
150.1119442569219,2.3467681969088914,3.5199
150.11173895466854,2.3464167649530223,3.5199
150.10951492654456,2.3447545579955014,3.5199
150.11201427351673,2.34669967344988,3.5199
150.11137011492949,2.3480424516677396,3.5199
150.1081305841952,2.3442860976547166,3.5199
150.10877088009784,2.3453522901327526,3.5199
150.11254873062785,2.3444863169287404,3.5199
150.1094161502947,2.3484887077818066,3.5199
150.10999466365297,2.3478409880287914,3.5199
150.10828708984926,2.3488456501780286,3.5199
150.1125092872099,2.348410282251205,3.5199
150.1124565182766,2.3484856291346476,3.5199
150.11127315725764,2.347546825974861,3.5199
150.11034245875814,2.3485369821851334,3.5199
150.1090162038871,2.345833406864021,3.5199
150.1106683213375,2.3478976204937205,3.5199
150.11159191427632,2.346788901338269,3.5199
150.11112851492075,2.3452620777534308,3.5199
150.1123510001884,2.3462790143383896,3.5199
150.112634294951,2.3468941134232053,3.5199
150.1100275828805,2.348789541028841,3.5199
150.11246920774673,2.34789364479748,3.5199
150.10913303225135,2.3485821349061182,3.5199
150.11194852412947,2.3465983411200564,3.5199
150.111744967181,2.347931045805177,3.5199
150.11246331722023,2.349118624588722,3.5199
150.11136807290885,2.3454115241135844,3.5199
150.10932841125324,2.3442584372229702,3.5199
150.1124075074809,2.347840211985886,3.5199
150.10776415623005,2.3465702064942677,3.5199
150.1113978489845,2.3443600658337007,3.5199
150.1087749644313,2.345514992875262,3.5199
150.10771019287938,2.3462720986446852,3.5199
150.1125787594829,2.3468142527862565,3.5199
150.11173590563018,2.3477594227047978,3.5199
150.10924056344498,2.3451842010181156,3.5199
150.1125125969387,2.347810974267306,3.5199
150.10774858258486,2.3460398390869432,3.5199
150.1118414701865,2.3442312051952707,3.5199
150.1126131807101,2.3476453253523015,3.5199
150.1081142545679,2.3488913819435027,3.5199
150.11169614948545,2.3459465216188087,3.5199
150.1088594495084,2.3475754465422987,3.5199
150.11179381219145,2.348022817322733,3.5199
150.10982221855787,2.3455515216030567,3.5199
150.10815628869807,2.3448688692835282,3.5199
150.111423178066,2.3452896356355186,3.5199
150.1105178491676,2.3444741687446338,3.5199
150.11188883252103,2.3450539994500463,3.5199
150.1088895638154,2.34523021968252,3.5199
150.10793096015644,2.3479944887153748,3.5199
150.11188907115246,2.345681329913424,3.5199
150.11099298804547,2.348365456810309,3.5199
150.1113856102631,2.3446512515388314,3.5199
150.1089746716741,2.347437413106298,3.5199
150.11163684333152,2.34582672732047,3.5199
150.1082158262896,2.344962346987898,3.5199
150.10961737598993,2.345300883192059,3.5199
150.1099946289246,2.34516168649751,3.5199
150.10855351807263,2.3466711511514915,3.5199
150.1113678521488,2.3461748569238075,3.5199
150.10795462903806,2.3464455515452842,3.5199
150.11043257948626,2.3444254247977514,3.5199
150.1080377236528,2.346516945954609,3.5199
150.10980585815116,2.3490686337313473,3.5199
150.11166081512687,2.3446795057202077,3.5199
150.1122558741442,2.3480425422668576,3.5199
150.11073427346523,2.3446448467336682,3.5199
150.10773400381183,2.3455368085324126,3.5199
150.11227646533348,2.345571931866834,3.5199
150.11124620725468,2.34781031066335,3.5199
150.1077135777395,2.3442854688275214,3.5199
150.11159213343078,2.348934822846834,3.5199
150.1079101322007,2.3472055914930636,3.5199
150.11167691073376,2.348404056869734,3.5199
150.1103553157711,2.3482529189959345,3.5199
150.10856707983606,2.348113310693488,3.5199
150.11023822981306,2.3478457352565534,3.5199
150.1121404000063,2.348325081396745,3.5199
150.1107338422466,2.348182441328816,3.5199
150.10780414703623,2.3465884976376974,3.5199
150.11073155277626,2.3448776165005167,3.5199
150.10862595148015,2.3482434789651982,3.5199
150.10870229421164,2.348077971138624,3.5199
150.1125479735227,2.349018676719662,3.5199
150.10806933714304,2.3463024817500044,3.5199
150.11055987408253,2.345080855133404,3.5199
150.1089185566707,2.3474965847865366,3.5199
150.10827629240418,2.347364999297996,3.5199
150.11055671264967,2.348037415407909,3.5199
150.11250694523466,2.3481362261570147,3.5199
150.10841633110314,2.345048575017802,3.5199
150.1116576346357,2.3468492995874075,3.5199
150.11203922476605,2.3446828254379044,3.5199
150.1112758734799,2.3451060389045577,3.5199
150.1114772182469,2.3462982229669476,3.5199
150.11209241618948,2.3481905486653236,3.5199
150.11047883080033,2.3454232078796573,3.5199
150.10829985578263,2.348915194510224,3.5199
150.108040223091,2.347081427811797,3.5199
150.10948346100164,2.345084602373971,3.5199
150.10978708695626,2.3453987851460645,3.5199
150.11209176603543,2.3450154069974616,3.5199
150.10795119690115,2.3450879236098903,3.5199
150.11063042420164,2.345354970210139,3.5199
150.1125095345182,2.3484502085452252,3.5199
150.11006815199588,2.3486337344393595,3.5199
150.10848478368447,2.345463028239194,3.5199
150.11124154846755,2.3451506671194497,3.5199
150.1124856489435,2.344528536031255,3.5199
150.10890616066223,2.347262192610546,3.5199
150.11192079865035,2.345713252314923,3.5199
150.10830075298517,2.344815040032423,3.5199
150.11034766324684,2.3443514464341115,3.5199
150.1094763240544,2.345380064583495,3.5199
150.1113289361896,2.3485702766412926,3.5199
150.1088080354675,2.344960617391901,3.5199
150.1084356808278,2.345364613985358,3.5199
150.1120472385196,2.3484106520050227,3.5199
150.11215616570044,2.34702391624416,3.5199
150.1118568342933,2.3448369852942714,3.5199
150.10796113037455,2.3486606910105565,3.5199
150.10802612970846,2.347003649377521,3.5199
150.1088161269813,2.3446404797036022,3.5199
150.11019144646622,2.348615216417944,3.5199
150.11007073594308,2.3443974582960814,3.5199
150.1081031392653,2.346973358310921,3.5199
150.11081098923037,2.3486642105513114,3.5199
150.1100400472742,2.347858275618378,3.5199
150.1099789697655,2.348665474322201,3.5199
150.10799345086062,2.3445022019781017,3.5199
150.1091199829821,2.3484555257789177,3.5199
150.11189819184665,2.3450895963575817,3.5199
150.11249868071982,2.3475634491893964,3.5199
150.111698008939,2.3489661641214075,3.5199
150.10796661069668,2.34540558557485,3.5199
150.11105633009592,2.349121063013265,3.5199
150.10996692996494,2.3443223739552366,3.5199
150.11207609979934,2.346223771209089,3.5199
150.11077844472518,2.345235958948139,3.5199
150.11088908632823,2.344346427046649,3.5199
150.1116966823168,2.3482581153591444,3.5199
150.112068835728,2.3451406683999583,3.5199
150.10779749246302,2.346575899086655,3.5199
150.11246865245727,2.3476161724257913,3.5199
150.11007095360563,2.348371517095917,3.5199
150.11125732791314,2.344929481900461,3.5199
150.1118999852465,2.345590642761162,3.5199
150.11243281480284,2.3471387881171313,3.5199
150.10781776144293,2.3471935257871936,3.5199
150.1081442909483,2.3478396367011127,3.5199
150.1115818334302,2.3491542894126445,3.5199
150.11245151417194,2.347205679964477,3.5199
150.11232451656295,2.3447155935360016,3.5199
150.11118714185133,2.3450767912784474,3.5199
150.10956378512475,2.348957753602212,3.5199
150.10945938903106,2.3452429086481175,3.5199
150.1089352809101,2.3465863680859007,3.5199
150.1099629766546,2.344475126758756,3.5199
150.1116331862608,2.348138831168162,3.5199
150.11181565039038,2.344607972164037,3.5199
150.11204483312065,2.345888885662362,3.5199
150.1112904635494,2.3491039208566162,3.5199
150.11252544628613,2.3459279859308495,3.5199
150.10792691038313,2.3457130257400474,3.5199
150.10902161411386,2.3485488425866365,3.5199
150.11007631602527,2.3443529273273374,3.5199
150.11197784986285,2.344903022157991,3.5199
150.1087980770838,2.3485600874796795,3.5199
150.1080162111972,2.3456954536461776,3.5199
150.10874841230705,2.3474347574384096,3.5199
150.11040542603246,2.3479764584922935,3.5199
150.111977874645,2.3453638392924625,3.5199
150.10883899338862,2.3466156117678643,3.5199
150.10790001825168,2.348689668891638,3.5199
150.10944385846915,2.344882153132499,3.5199
150.10792678580862,2.344745700995882,3.5199
150.11217722449925,2.346215856924855,3.5199
150.10766100041778,2.344546708632524,3.5199
150.10844739792063,2.3477160482501205,3.5199
150.108164890193,2.348999823456721,3.5199
150.11014800957344,2.3452090312212097,3.5199
150.1121478697074,2.3489360989640815,3.5199
150.10904888184206,2.3453629204993574,3.5199
150.108183686551,2.345362961201284,3.5199
150.10834655107905,2.3479892235313704,3.5199
150.11070298893787,2.344369851975275,3.5199
150.10853018131107,2.3481487843022526,3.5199
150.10921086747757,2.3486328521975754,3.5199
150.10787145069148,2.3453418874313874,3.5199
150.10787722683952,2.3447417015004786,3.5199
150.1124211632546,2.346107455614759,3.5199
150.11210099517135,2.344256965595987,3.5199
150.10900704878205,2.34495839870732,3.5199
150.11057855977057,2.3481593532013902,3.5199
150.1098090188022,2.3488147225064115,3.5199
150.10948106631352,2.3448587079130165,3.5199
150.1086204557891,2.346303186763374,3.5199
150.11211425328247,2.3459268365628705,3.5199
150.11072055839804,2.3483211356382587,3.5199
150.10878337676266,2.34608573513534,3.5199
150.1115553647415,2.3456590767922263,3.5199
150.10779637966607,2.3453764167192577,3.5199
150.1126426948668,2.346402410507056,3.5199
150.1122117582394,2.3477783512062222,3.5199
150.1123627744426,2.345717330506865,3.5199
150.10878263861142,2.3460164281384492,3.5199
150.1105945625614,2.3483436132150888,3.5199
150.11167318050678,2.3483585928612167,3.5199
150.10919835683097,2.3489242158341126,3.5199
150.11094004882713,2.3484446884221493,3.5199
150.11169393060854,2.34609526641301,3.5199
150.10803970633629,2.3481322501459836,3.5199
150.1126121837595,2.3470245500117404,3.5199
150.11169874349306,2.3450265127160552,3.5199
150.1101050965016,2.349098844302419,3.5199
150.11169395636017,2.3461699023177656,3.5199
150.10862573201752,2.344488786802256,3.5199
150.10874225817875,2.348812066888713,3.5199
150.109219479957,2.3444394595844797,3.5199
150.10875194967022,2.3491586268924474,3.5199
150.11262283288485,2.3459310785041083,3.5199
150.10818604799894,2.345706294707038,3.5199
150.11060822635693,2.349006557732799,3.5199
150.10976470283336,2.348768221961279,3.5199
150.11059609375178,2.345165347477407,3.5199
150.11230525060756,2.3471038238104587,3.5199
150.1116142890962,2.347559535842716,3.5199
150.10841315616358,2.346883942313998,3.5199
150.11149799268293,2.347889386536643,3.5199
150.11236316993399,2.3446895707379842,3.5199
150.10868262215482,2.346252549637257,3.5199
150.10863406110255,2.344940130311308,3.5199
150.11210059926893,2.346650199593932,3.5199
150.11206223435062,2.3443185411634775,3.5199
150.11031957129308,2.348030311485665,3.5199
150.10773171618234,2.348142779369758,3.5199
150.10779515914788,2.348179048859117,3.5199
150.10942572558562,2.3443092389233207,3.5199
