ra,dec,z_av
150.15627756169414,2.3247773448387363,3.1893
150.1584038586261,2.3248648899488913,3.1893
150.1576384840296,2.325241676193793,3.1893
150.15877475727055,2.3212572403548632,3.1893
150.1580469424984,2.3215775366783857,3.1893
150.1559701305333,2.322379967039526,3.1893
150.15892027318688,2.3227729194183024,3.1893
150.15493362105894,2.3208377893998486,3.1893
150.15693801307378,2.323997318621276,3.1893
150.15574657829302,2.324157499319246,3.1893
150.1556054866091,2.323099894826519,3.1893
150.1581516458981,2.3206812585915864,3.1893
150.1590748789405,2.3242506556986666,3.1893
150.15512304557902,2.321617922518829,3.1893
150.15962200202023,2.3207792654641697,3.1893
150.15554283963255,2.324597927483641,3.1893
150.1569207910257,2.3208108137109624,3.1893
150.15590279791974,2.3249876411767647,3.1893
150.155185621736,2.321686115112674,3.1893
150.15654675567268,2.321364306177333,3.1893
150.15636254322018,2.3204850425716472,3.1893
150.158204991616,2.3252340914186793,3.1893
150.15477717805516,2.323782783069964,3.1893
150.15858978121736,2.325127194863052,3.1893
150.15893971410566,2.323852858530075,3.1893
150.155502000763,2.320859036894199,3.1893
150.15634387634285,2.3251094861227375,3.1893
150.1582140861328,2.3249658124553236,3.1893
150.1562446751655,2.3246971596554307,3.1893
150.15899420351832,2.3225469421657428,3.1893
150.15498084540104,2.32381686349791,3.1893
150.15853749840076,2.32293897833904,3.1893
150.15859141643307,2.3248733227916745,3.1893
150.1571502019223,2.3205892636289303,3.1893
150.15759186041691,2.3206592021766634,3.1893
150.1595540421243,2.3249238724414716,3.1893
150.1592246934668,2.3236584244342886,3.1893
150.1580363068217,2.324777489806561,3.1893
150.15806371958453,2.325211681415623,3.1893
150.155626167665,2.3226300968338838,3.1893
150.15824643139146,2.324764331918799,3.1893
150.15600344180532,2.3241147067107004,3.1893
150.15828264172242,2.3230017876656888,3.1893
150.15511735970134,2.3249484746608773,3.1893
150.15829732494782,2.3226734317220203,3.1893
150.15563814630312,2.323351804227243,3.1893
150.15787376371398,2.3210414643449435,3.1893
150.15743579163603,2.3213767100785656,3.1893
150.1575856322659,2.3203204921473684,3.1893
150.15514837026566,2.320302886624041,3.1893
150.15829855570985,2.3210568001659593,3.1893
150.15808695818757,2.3244902005305756,3.1893
150.15473636648355,2.321377610874145,3.1893
150.15477551414617,2.3205654997288616,3.1893
150.15573098674113,2.3223682551652787,3.1893
150.15596794852658,2.3246022796350165,3.1893
150.15750697385548,2.3243448235231923,3.1893
150.15531911854006,2.322799170841029,3.1893
150.1549271448787,2.3210696242380116,3.1893
150.15685226839733,2.323872637742348,3.1893
150.15477450887738,2.3235721393310285,3.1893
150.15747944571217,2.320508795242875,3.1893
150.15940864392815,2.3250008047677215,3.1893
