ra,dec,z_av
150.1414782240628,2.3713156870795067,2.960833333333333
150.13840196249382,2.3689895711308964,2.960833333333333
150.1426515044794,2.368537948435057,2.960833333333333
150.14196514134034,2.3664445083983314,2.960833333333333
150.13862974202695,2.3665578421321265,2.960833333333333
150.13959214013371,2.3705864356960094,2.960833333333333
150.142580210773,2.3695023901704504,2.960833333333333
150.14118349349002,2.367582209576804,2.960833333333333
150.1386972238324,2.36934004302108,2.960833333333333
150.1402412625207,2.3701138450882255,2.960833333333333
150.14160057651452,2.3711050410789136,2.960833333333333
150.14192582748709,2.3700853720731305,2.960833333333333
150.14050271559378,2.370293062797497,2.960833333333333
150.1421341683141,2.367617723458177,2.960833333333333
150.13861325786527,2.370155789277317,2.960833333333333
150.14081237091736,2.3676859340730956,2.960833333333333
150.14104782185106,2.370775981613117,2.960833333333333
150.13796650383537,2.36656317097753,2.960833333333333
150.1416195931273,2.371221046232342,2.960833333333333
150.1385611010159,2.3711600165447217,2.960833333333333
150.14150638144272,2.369524616119099,2.960833333333333
150.14170602016188,2.3685448385643597,2.960833333333333
150.14169037085446,2.3673577078674897,2.960833333333333
150.1380468043238,2.3679298316319994,2.960833333333333
150.13810771700238,2.3686648440318727,2.960833333333333
150.1380364994259,2.3712975937764154,2.960833333333333
150.1417784776656,2.3705404249200956,2.960833333333333
150.14223620586677,2.3705111219004773,2.960833333333333
150.14244080996139,2.3676794794585017,2.960833333333333
150.14139830007275,2.3663788922534694,2.960833333333333
150.1386048981086,2.370877589872076,2.960833333333333
150.14249662000864,2.3688728155272987,2.960833333333333
150.1387257053543,2.371287722951172,2.960833333333333
150.14190547713193,2.3708622838728273,2.960833333333333
150.13770675195718,2.3706681663066838,2.960833333333333
150.13841285677893,2.367808459010941,2.960833333333333
150.1381944471915,2.3708778308962253,2.960833333333333
150.13819566216455,2.367814303100601,2.960833333333333
150.13801844669888,2.368516766329602,2.960833333333333
150.14111287268852,2.3703400370316263,2.960833333333333
150.14069081985224,2.367614841350892,2.960833333333333
150.14071451954544,2.3674874480564267,2.960833333333333
150.13937697787642,2.3702439663316053,2.960833333333333
150.14113420762368,2.367391816271153,2.960833333333333
150.14039369165405,2.367213926732067,2.960833333333333
150.1387571473185,2.368423600662346,2.960833333333333
150.13795409509666,2.3685340285963643,2.960833333333333
150.13907220641124,2.368843865676306,2.960833333333333
150.13836036742734,2.369998692794154,2.960833333333333
150.13823312640983,2.368073701392962,2.960833333333333
150.13873495749178,2.3689431984952174,2.960833333333333
150.14007378878566,2.3664627974373325,2.960833333333333
150.13974911226285,2.3706123595446424,2.960833333333333
150.1411684886213,2.3668990786101505,2.960833333333333
150.14207515141135,2.37112770014323,2.960833333333333
150.13907647812488,2.366542200492928,2.960833333333333
150.13852796937317,2.3673943890459443,2.960833333333333
150.14076880755644,2.371012596375857,2.960833333333333
150.13869773600825,2.3687261742056718,2.960833333333333
150.138646026386,2.3712143910393824,2.960833333333333
150.14168655230145,2.3711548246155343,2.960833333333333
150.1390522649888,2.3677496330303103,2.960833333333333
150.13766679268434,2.368666796101192,2.960833333333333
150.1406396764489,2.367083174528301,2.960833333333333
150.14049026134686,2.370857444476035,2.960833333333333
150.13791344825196,2.3702630412210723,2.960833333333333
150.13903657609603,2.368877568802111,2.960833333333333
150.13871803207488,2.3708270058412086,2.960833333333333
150.1414950815063,2.368965377215783,2.960833333333333
150.14030925885416,2.3676983660114916,2.960833333333333
150.1377549661761,2.3672109291095165,2.960833333333333
150.14219382687983,2.3684621701008988,2.960833333333333
150.14082361938338,2.3708452664298987,2.960833333333333
150.14154851384498,2.3665492335456397,2.960833333333333
150.14169789768667,2.3665026297221634,2.960833333333333
150.14096876659104,2.367388072268988,2.960833333333333
150.13990492702885,2.370804821030734,2.960833333333333
150.13767455092392,2.3711117879281116,2.960833333333333
150.14179161378965,2.3671240849446575,2.960833333333333
150.1384230414265,2.3708215623206264,2.960833333333333
